,ClientPeriod,MonthlySpending,TotalSpent,IsSeniorCitizen,Churn,Spending_Change_Ratio,Sex_Male,HasPartner_Yes,HasChild_Yes,HasPhoneService_Yes,HasMultiplePhoneNumbers_No phone service,HasMultiplePhoneNumbers_Yes,HasInternetService_Fiber optic,HasInternetService_No,HasOnlineSecurityService_No internet service,HasOnlineSecurityService_Yes,HasOnlineBackup_No internet service,HasOnlineBackup_Yes,HasDeviceProtection_No internet service,HasDeviceProtection_Yes,HasTechSupportAccess_No internet service,HasTechSupportAccess_Yes,HasOnlineTV_No internet service,HasOnlineTV_Yes,HasMovieSubscription_No internet service,HasMovieSubscription_Yes,HasContractPhone_One year,HasContractPhone_Two year,IsBillingPaperless_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4687,4,50.8,202.3,0,0,0.2511122095897182,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4688,2,60.85,111.4,0,0,0.546229802513465,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4689,32,35.15,1051.05,0,0,0.033442747728462015,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4690,40,19.65,830.25,0,0,0.023667570009033422,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4691,5,47.15,223.15,0,1,0.21129285234147432,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4692,3,25.1,79.8,0,0,0.31453634085213034,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4693,24,70.3,1706.45,0,0,0.04119663629171672,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
4694,19,24.85,434.8,0,0,0.05715271389144434,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4695,45,103.65,4747.85,0,0,0.021830934001706034,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4696,11,20.35,215.25,0,0,0.09454123112659699,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4697,71,97.2,6910.3,0,0,0.014065959509717379,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
4698,47,40.3,1794.8,0,0,0.022453755293068863,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4699,26,74.95,1834.95,0,1,0.04084579961306847,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4700,12,20.1,232.4,0,0,0.08648881239242685,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
4701,68,41.95,2965.75,1,0,0.014144820028660542,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
4702,7,86.5,582.5,0,1,0.14849785407725322,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4703,67,19.8,1311.3,0,0,0.01509951956074125,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
4704,1,69.55,69.55,0,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4705,29,58.55,1718.95,1,0,0.03406149102649873,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4706,8,20.05,163.6,0,0,0.12255501222493888,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4707,6,69.8,377.85,0,0,0.18472938996956462,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4708,47,60.0,2768.65,0,0,0.021671211601321943,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
4709,59,88.75,5348.65,1,0,0.01659297205836987,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
4710,9,80.85,751.65,1,1,0.10756336060666533,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4711,61,25.0,1498.35,0,0,0.01668502018887443,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
4712,51,99.0,5038.15,0,0,0.019650069966158215,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4713,3,25.0,78.25,0,0,0.3194888178913738,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4714,43,115.05,4895.1,0,0,0.023503094931666357,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4715,43,56.35,2391.15,0,0,0.023566066537021934,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
4716,10,51.2,498.25,0,0,0.10275965880582037,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4717,2,80.45,137.1,0,0,0.5867979576951131,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4718,27,50.35,1411.35,0,0,0.035675062883055234,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4719,28,20.3,487.95,0,0,0.041602623219592176,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
4720,28,92.9,2768.35,0,0,0.0335578954973179,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
4721,69,86.9,6194.1,0,0,0.014029479666133902,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4722,8,74.6,548.9,0,0,0.13590817999635635,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4723,72,116.4,8543.25,0,0,0.013624791502063032,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4724,68,89.95,5974.3,0,0,0.01505615720670204,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
4725,11,34.7,383.55,0,0,0.09047060357189415,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4726,61,68.05,4158.25,0,0,0.01636505741598028,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
4727,10,95.35,898.35,1,1,0.10613903267100795,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4728,63,103.5,6479.4,1,0,0.015973701268635985,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4729,4,19.7,117.8,0,0,0.16723259762308998,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4730,56,25.95,1444.05,0,0,0.01797029188740002,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4731,71,80.6,5708.2,0,0,0.014120037840299918,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
4732,72,105.25,7609.75,0,0,0.013830940569663918,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
4733,42,99.0,4135.0,0,0,0.023941958887545346,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4734,55,60.0,3316.1,1,0,0.018093543620518078,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4735,1,20.9,20.9,0,0,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4736,9,66.25,620.55,0,1,0.1067601321408428,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
4737,19,99.95,1931.75,0,1,0.051740649669988356,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4738,11,65.15,723.35,0,0,0.09006704914633304,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4739,1,24.4,24.4,0,0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4740,9,71.0,672.55,0,1,0.10556835922979704,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4741,46,99.8,4391.25,0,0,0.022727013948192428,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4742,50,95.7,4729.75,0,0,0.020233627570167556,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4743,59,76.45,4519.5,0,0,0.016915588007522957,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
4744,3,75.8,246.3,0,1,0.30775477060495326,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4745,3,56.15,168.15,0,1,0.33392804044008323,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4746,18,95.15,1779.95,0,1,0.053456557768476645,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
4747,20,90.2,1776.55,0,1,0.050772564802566776,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4748,25,95.15,2395.7,0,0,0.03971699294569438,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
4749,42,25.05,949.85,0,0,0.026372585145022897,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
4750,11,111.4,1183.05,1,0,0.09416339123452094,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
4751,2,44.45,82.7,0,0,0.5374848851269649,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4752,23,20.9,454.0,0,0,0.046035242290748894,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
4753,30,25.1,789.55,0,0,0.0317902602748401,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
4754,72,103.65,7634.8,0,0,0.013575994132131819,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
4755,35,25.6,901.25,0,0,0.02840499306518724,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
4756,69,20.2,1376.5,0,0,0.01467490010897203,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
4757,19,19.95,373.5,0,0,0.053413654618473895,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
4758,14,59.8,824.85,0,0,0.07249802994483845,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
4759,20,55.0,1165.55,0,0,0.04718802282184377,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
4760,45,78.75,3600.65,0,0,0.021871051060225237,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
4761,53,19.5,1050.5,0,0,0.018562589243217516,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4762,45,89.3,4016.85,0,1,0.02223135043628714,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
4763,46,110.2,4972.1,1,0,0.022163673296997245,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
4764,23,24.35,538.5,0,0,0.04521819870009285,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4765,41,74.65,3090.65,0,0,0.02415349521945222,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4766,12,25.4,313.0,0,0,0.08115015974440894,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4767,50,20.35,938.95,0,0,0.021673145534906013,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
4768,72,105.5,7544.0,0,0,0.013984623541887592,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
4769,64,20.05,1198.05,1,0,0.016735528567255124,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4770,17,19.45,369.05,0,0,0.05270288578783362,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4771,47,103.1,4889.3,0,0,0.02108686315014419,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
4772,1,86.6,86.6,0,1,1.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4773,35,83.15,2848.45,0,0,0.029191314574593202,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4774,64,25.55,1714.95,0,0,0.014898393539170239,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
4775,4,82.85,319.6,0,0,0.25923028785982477,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
4776,5,96.25,512.45,0,1,0.18782320226363547,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4777,18,19.65,391.7,0,0,0.05016594332397242,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4778,37,92.5,3473.4,1,1,0.026630966776069555,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4779,12,89.75,1052.4,0,1,0.08528126187761306,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4780,32,96.2,3183.4,0,1,0.030219262423823584,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
4781,71,19.9,1397.3,0,0,0.014241751950189651,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4782,65,94.4,6126.15,1,0,0.015409351713555824,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4783,17,64.8,1175.6,0,0,0.05512078938414427,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
4784,9,54.55,494.05,1,1,0.11041392571602064,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4785,62,25.8,1563.95,0,0,0.016496691070686402,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
4786,72,73.0,5265.2,0,0,0.013864620527235434,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
4787,22,20.75,452.35,0,0,0.04587155963302752,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
4788,53,54.45,2854.55,1,1,0.019074810390429315,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4789,72,89.8,6510.45,0,0,0.013793209378767981,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4790,18,78.55,1422.65,1,1,0.05521386145573401,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4791,55,84.25,4589.85,0,0,0.01835571968582851,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
4792,37,70.35,2552.9,0,0,0.027556896078969013,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4793,61,89.65,5308.7,0,0,0.016887373556614616,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
4794,52,57.95,3042.25,0,0,0.019048401676390832,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
4795,56,59.5,3389.25,0,0,0.017555506380467656,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
4796,23,55.3,1284.2,0,0,0.043061828375642416,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4797,72,115.15,8349.45,0,0,0.013791327572474834,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4798,3,98.7,293.65,0,1,0.3361144219308701,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
4799,5,74.35,334.8,1,1,0.22207287933094383,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4800,3,55.9,157.55,0,0,0.3548079974611234,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4801,65,104.1,6700.05,0,0,0.015537197483600867,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4802,72,92.4,6786.1,0,0,0.013616068139284714,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
4803,24,99.65,2404.85,0,0,0.041437095868765206,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
4804,34,116.15,3946.9,0,0,0.029428158808178572,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4805,42,74.15,3229.4,1,1,0.02296092153341178,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4806,34,61.25,1993.2,0,0,0.03072948023279149,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
4807,37,19.35,683.75,0,0,0.028299817184643514,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
4808,9,80.55,653.9,0,0,0.1231839730845695,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4809,10,94.9,1048.85,0,1,0.09048004957810937,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4810,46,19.6,851.2,0,0,0.023026315789473683,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
4811,1,19.65,19.65,0,1,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4812,70,111.15,7737.55,0,0,0.014365012180858283,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True
4813,51,90.35,4614.55,0,0,0.0195793739367869,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
4814,8,19.95,170.9,0,0,0.11673493270918665,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4815,14,51.45,727.85,0,0,0.070687641684413,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4816,2,24.4,36.55,0,1,0.667578659370725,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4817,68,90.8,6302.85,0,0,0.01440618133066787,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4818,70,114.3,8244.3,0,0,0.013864124304064628,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4819,42,45.1,2049.05,0,0,0.022010199848710377,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
4820,72,26.25,1988.05,0,0,0.013203893262241896,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4821,53,73.9,3958.25,0,0,0.01866986673403651,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
4822,18,90.1,1612.75,0,1,0.055867307394202446,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
4823,48,106.1,5082.8,0,1,0.02087432124026127,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
4824,8,101.35,780.5,1,1,0.12985265855221012,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
4825,8,45.15,438.4,0,1,0.1029881386861314,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4826,3,34.8,113.95,0,0,0.30539710399297937,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
4827,61,51.35,3244.4,0,0,0.01582727160646036,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
4828,12,49.85,617.15,0,0,0.08077452807259176,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4829,63,96.0,6109.75,0,0,0.015712590531527477,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
4830,72,80.2,5714.2,0,0,0.014035210528157923,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
4831,30,100.05,3046.15,0,1,0.03284473844032631,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4832,64,110.5,7069.25,0,0,0.015631078261484598,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4833,57,89.85,4925.35,1,0,0.018242358411077384,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4834,54,94.75,5121.75,0,0,0.01849953629130668,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
4835,10,45.8,436.2,0,0,0.10499770747363595,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4836,1,52.2,52.2,0,1,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4837,1,71.15,71.15,1,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4838,24,21.1,490.65,0,0,0.043004178131050654,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
4839,57,95.3,5567.45,1,0,0.017117351749903458,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
4840,61,64.05,3902.6,1,0,0.01641213549941065,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
4841,10,19.3,185.2,0,0,0.10421166306695466,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
4842,5,85.2,474.8,0,1,0.17944397641112048,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4843,60,95.75,5742.9,0,1,0.016672761148548643,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
4844,32,74.4,2276.95,1,1,0.03267528931245746,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4845,45,75.95,3273.8,0,0,0.023199340216262448,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4846,72,93.25,6688.95,0,0,0.013940902533282503,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4847,38,95.1,3691.2,0,0,0.025763979193758127,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
4848,69,112.55,7806.5,0,0,0.01441747261897137,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4849,6,84.2,519.15,1,1,0.162188192237311,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4850,47,83.35,4065.0,0,1,0.020504305043050428,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4851,10,95.2,930.4,0,1,0.10232158211521927,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4852,15,85.3,1219.85,0,0,0.06992663032340042,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4853,39,80.45,3201.55,0,1,0.02512845340538177,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
4854,23,79.15,1676.95,0,1,0.04719878350576941,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4855,65,76.15,4929.55,0,0,0.015447657494091754,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
4856,1,19.9,19.9,0,1,1.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
4857,6,94.05,518.75,0,0,0.1813012048192771,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
4858,1,29.9,29.9,0,0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4859,5,82.75,417.75,0,0,0.1980849790544584,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
